SAKL0F03278g1_1	Inorganic ion transport and metabolism
SAKL0F04752g1_1	Translation, ribosomal structure and biogenesis
SAKL0F06072g1_1	Amino acid transport and metabolism
SAKL0F10472g1_1	Transcription
SAKL0F04004g1_1	Coenzyme transport and metabolism
SAKL0F16522g1_1	Transcription
SAKL0F03740g1_1	Carbohydrate transport and metabolism
SAKL0F08932g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F15070g1_1	Amino acid transport and metabolism
SAKL0F14124g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F11880g1_1	Translation, ribosomal structure and biogenesis
SAKL0F04466g1_1	Cytoskeleton
SAKL0F05170g1_1	Amino acid transport and metabolism
SAKL0A00726g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A04378g1_1	Energy production and conversion
SAKL0A08844g1_1	Nucleotide transport and metabolism
SAKL0A04620g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A03740g1_1	Transcription
SAKL0A00484g1_1	Signal transduction mechanisms
SAKL0A02244g1_1	Carbohydrate transport and metabolism
SAKL0A03916g1_1	Translation, ribosomal structure and biogenesis
SAKL0A02178g1_1	RNA processing and modification
SAKL0A09966g1_1	Translation, ribosomal structure and biogenesis
SAKL0A05192g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0A05522g1_1	Signal transduction mechanisms
SAKL0A06974g1_1	Replication, recombination and repair
SAKL0A05038g1_1	Signal transduction mechanisms
SAKL0F07524g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F10846g1_1	Replication, recombination and repair
SAKL0F04972g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F07458g1_1	Transcription
SAKL0F07546g1_1	RNA processing and modification
SAKL0F04708g1_1	Cytoskeleton
SAKL0F16082g1_1	RNA processing and modification
SAKL0F16258g1_1	Transcription
SAKL0F02552g1_1	RNA processing and modification
SAKL0F04818g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F04774g1_1	RNA processing and modification
SAKL0F04532g1_1	Replication, recombination and repair
SAKL0F16434g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F13948g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F10780g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F13222g1_1	Translation, ribosomal structure and biogenesis
SAKL0F05918g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F11308g1_1	Transcription
SAKL0F16126g1_1	Carbohydrate transport and metabolism
SAKL0F13860g1_1	Energy production and conversion
SAKL0F04356g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F12144g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F12672g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F11704g1_1	Energy production and conversion
SAKL0F12782g1_1	RNA processing and modification
SAKL0F01496g1_1	Transcription
SAKL0F10714g1_1	RNA processing and modification
SAKL0F02244g1_1	Replication, recombination and repair
SAKL0F05126g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F03212g1_1	Lipid transport and metabolism
SAKL0F04422g1_1	Coenzyme transport and metabolism
SAKL0F03718g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F13376g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F08228pg1_1	Inorganic ion transport and metabolism
SAKL0F08756g1_1	Energy production and conversion
SAKL0F15532g1_1	Replication, recombination and repair
SAKL0F14696g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F15840g1_1	Transcription
SAKL0F08338g1_1	Signal transduction mechanisms
SAKL0F00220pg1_1	Amino acid transport and metabolism
SAKL0F01540g1_1	Translation, ribosomal structure and biogenesis
SAKL0F07986g1_1	Amino acid transport and metabolism
SAKL0F08646g1_1	Lipid transport and metabolism
SAKL0F10516g1_1	Lipid transport and metabolism
SAKL0F00748g1_1	Translation, ribosomal structure and biogenesis
SAKL0F12078g1_1	Nuclear structure
SAKL0F13552g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F16412g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F14674g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F02926g1_1	Inorganic ion transport and metabolism
SAKL0F12430g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F02596g1_1	Transcription
SAKL0F07370g1_1	Energy production and conversion
SAKL0F08734g1_1	Transcription
SAKL0F01056g1_1	Nucleotide transport and metabolism
SAKL0F00242g1_1	Transcription
SAKL0F12122g1_1	RNA processing and modification
SAKL0F16038g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F09768g1_1	Energy production and conversion
SAKL0F13750g1_1	Transcription
SAKL0F06028g1_1	Transcription
SAKL0F05038g1_1	Energy production and conversion
SAKL0F16368pg1_1	Transcription
SAKL0F05368g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F10736g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F10296g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F10450g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F04906g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F15642g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F08030g1_1	Replication, recombination and repair
SAKL0F00836g1_1	RNA processing and modification
SAKL0F05544g1_1	Amino acid transport and metabolism
SAKL0F09812g1_1	Signal transduction mechanisms
SAKL0F14432g1_1	Translation, ribosomal structure and biogenesis
SAKL0F00726g1_1	Replication, recombination and repair
SAKL0F03762g1_1	Transcription
SAKL0F13486g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F16478g1_1	Carbohydrate transport and metabolism
SAKL0F13398g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F02156g1_1	Amino acid transport and metabolism
SAKL0F13310g1_1	Inorganic ion transport and metabolism
SAKL0F08052g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F06556g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F12320g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F14388g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F10054g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F04048g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F07744g1_1	Chromatin structure and dynamics
SAKL0F00638g1_1	Nucleotide transport and metabolism
SAKL0F03872g1_1	Transcription
SAKL0F13332g1_1	Energy production and conversion
SAKL0F12232g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F08954g1_1	Coenzyme transport and metabolism
SAKL0F10670g1_1	Cytoskeleton
SAKL0F14586g1_1	Carbohydrate transport and metabolism
SAKL0F05346g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F15928g1_1	Replication, recombination and repair
SAKL0F03476g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F00198g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F02178g1_1	Inorganic ion transport and metabolism
SAKL0F02068g1_1	Lipid transport and metabolism
SAKL0F08910g1_1	Cytoskeleton
SAKL0F07392g1_1	Transcription
SAKL0F07964g1_1	Transcription
SAKL0F15554g1_1	RNA processing and modification
SAKL0F09460g1_1	Amino acid transport and metabolism
SAKL0F02728g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F04488g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F15312g1_1	Amino acid transport and metabolism
SAKL0F15884g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0A00946g1_1	Translation, ribosomal structure and biogenesis
SAKL0A00110pg1_1	Inorganic ion transport and metabolism
SAKL0A01144g1_1	Amino acid transport and metabolism
SAKL0A00132g1_1	Energy production and conversion
SAKL0A04532g1_1	Transcription
SAKL0A06226g1_1	RNA processing and modification
SAKL0A05126g1_1	Signal transduction mechanisms
SAKL0A09856g1_1	Transcription
SAKL0A08096g1_1	RNA processing and modification
SAKL0A07370g1_1	RNA processing and modification
SAKL0A00594g1_1	Cytoskeleton
SAKL0F03586g1_1	Translation, ribosomal structure and biogenesis
SAKL0F06622g1_1	Translation, ribosomal structure and biogenesis
SAKL0F08360g1_1	Energy production and conversion
SAKL0F05082g1_1	Transcription
SAKL0F02750g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F07018g1_1	RNA processing and modification
SAKL0F04730g1_1	Carbohydrate transport and metabolism
SAKL0F11242g1_1	Inorganic ion transport and metabolism
SAKL0F10362g1_1	Inorganic ion transport and metabolism
SAKL0F08888g1_1	Amino acid transport and metabolism
SAKL0F10648g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F16610g1_1	Energy production and conversion
SAKL0F02222g1_1	Carbohydrate transport and metabolism
SAKL0F01694g1_1	Signal transduction mechanisms
SAKL0F04202g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F13970g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F15356g1_1	Transcription
SAKL0F05720g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F02684g1_1	Translation, ribosomal structure and biogenesis
SAKL0F08206g1_1	Translation, ribosomal structure and biogenesis
SAKL0F06160g1_1	RNA processing and modification
SAKL0F07788g1_1	Signal transduction mechanisms
SAKL0F07876g1_1	RNA processing and modification
SAKL0F15334g1_1	Energy production and conversion
SAKL0F16104g1_1	Cell wall/membrane/envelope biogenesis
SAKL0F13046g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F02970g1_1	Amino acid transport and metabolism
SAKL0F09856g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F12188g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F10230g1_1	RNA processing and modification
SAKL0F10802g1_1	Transcription
SAKL0F01034g1_1	Translation, ribosomal structure and biogenesis
SAKL0F06490g1_1	Coenzyme transport and metabolism
SAKL0F10824g1_1	Chromatin structure and dynamics
SAKL0F14366g1_1	Transcription
SAKL0F16632g1_1	Carbohydrate transport and metabolism
SAKL0F00572g1_1	Replication, recombination and repair
SAKL0F06798g1_2	Replication, recombination and repair
SAKL0F13904g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F09328g1_1	Amino acid transport and metabolism
SAKL0F06050g1_1	RNA processing and modification
SAKL0F11022g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F01914g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F03696g1_1	Energy production and conversion
SAKL0F11748g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F07260g1_1	Energy production and conversion
SAKL0F04312g1_1	Secondary metabolites biosynthesis, transport and catabolism
SAKL0F09306g1_1	RNA processing and modification
SAKL0F10934g1_1	Nucleotide transport and metabolism
SAKL0F02002g1_1	Carbohydrate transport and metabolism
SAKL0F10384g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F11924g1_1	RNA processing and modification
SAKL0F16016g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F09108g1_1	Energy production and conversion
SAKL0F06204g1_1	Translation, ribosomal structure and biogenesis
SAKL0F02134g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F04378g1_1	Cytoskeleton
SAKL0F00440g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F12804g1_1	Transcription
SAKL0F03806g1_1	Cytoskeleton
SAKL0F06798g1_1	Replication, recombination and repair
SAKL0F01452g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F16566g1_1	Amino acid transport and metabolism
SAKL0F07304g1_1	Translation, ribosomal structure and biogenesis
SAKL0F13882g1_1	RNA processing and modification
SAKL0F15510g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F10604g1_1	Amino acid transport and metabolism
SAKL0F03520g1_1	RNA processing and modification
SAKL0F11374g1_1	Secondary metabolites biosynthesis, transport and catabolism
SAKL0F01848g1_1	Translation, ribosomal structure and biogenesis
SAKL0F03894g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F05830g1_1	Replication, recombination and repair
SAKL0F16192g1_1	Transcription
SAKL0F07766g1_1	RNA processing and modification
SAKL0F06094g1_1	Signal transduction mechanisms
SAKL0F07150g1_1	Coenzyme transport and metabolism
SAKL0F12584g1_1	RNA processing and modification
SAKL0F02530g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F00814g1_1	Transcription
SAKL0F08272g1_1	Energy production and conversion
SAKL0F10274g1_1	Translation, ribosomal structure and biogenesis
SAKL0F03652g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F16324g1_1	Carbohydrate transport and metabolism
SAKL0F15180g1_1	Signal transduction mechanisms
SAKL0F06688g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F12034g1_1	Amino acid transport and metabolism
SAKL0F04180g1_1	RNA processing and modification
SAKL0F04400g1_1	RNA processing and modification
SAKL0F16390pg1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F16544g1_1	Amino acid transport and metabolism
SAKL0F15466g1_1	Translation, ribosomal structure and biogenesis
SAKL0F01298g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F08184g1_1	Signal transduction mechanisms
SAKL0F09152g1_1	Translation, ribosomal structure and biogenesis
SAKL0F08448g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F12100g1_1	Amino acid transport and metabolism
SAKL0F15224g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F11352g1_1	RNA processing and modification
SAKL0F16456g1_1	Amino acid transport and metabolism
SAKL0F15906g1_1	RNA processing and modification
SAKL0F15136g1_1	Inorganic ion transport and metabolism
SAKL0F02332g1_1	Cell wall/membrane/envelope biogenesis
SAKL0F11990g1_1	Replication, recombination and repair
SAKL0F14102g1_1	RNA processing and modification
SAKL0F07722g1_1	Inorganic ion transport and metabolism
SAKL0F01122g1_1	Carbohydrate transport and metabolism
SAKL0F15620g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F10340g1_1	Lipid transport and metabolism
SAKL0F11044g1_1	Nucleotide transport and metabolism
SAKL0F07832g1_1	Cytoskeleton
SAKL0F10494g1_1	Coenzyme transport and metabolism
SAKL0F03564g1_1	Transcription
SAKL0F04268g1_1	Transcription
SAKL0F02376g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F06292g1_1	Signal transduction mechanisms
SAKL0F01342g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F15994g1_1	Transcription
SAKL0F12496g1_1	Energy production and conversion
SAKL0F05104g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F05434g1_1	Transcription
SAKL0F03432g1_1	RNA processing and modification
SAKL0F02706g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F09548g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F04576g1_1	Translation, ribosomal structure and biogenesis
SAKL0F15950g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F14036g1_1	Translation, ribosomal structure and biogenesis
SAKL0F01364g1_1	Coenzyme transport and metabolism
SAKL0F00330g1_1	Carbohydrate transport and metabolism
SAKL0F06182g1_1	Translation, ribosomal structure and biogenesis
SAKL0A10560g1_1	Energy production and conversion
SAKL0A09372g1_1	Energy production and conversion
SAKL0A08448g1_1	RNA processing and modification
SAKL0A02816g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A06138g1_1	Signal transduction mechanisms
SAKL0A10736pg1_1	Inorganic ion transport and metabolism
SAKL0A04114g1_1	RNA processing and modification
SAKL0A04290g1_1	Energy production and conversion
SAKL0A04356g1_1	Transcription
SAKL0A00418g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A00462g1_1	Replication, recombination and repair
SAKL0A07414g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A04642g1_1	Replication, recombination and repair
SAKL0A02882g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0A06776g1_1	Translation, ribosomal structure and biogenesis
SAKL0A03520g1_1	Transcription
SAKL0A09658g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F00264pg1_1	Lipid transport and metabolism
SAKL0F10318g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F02398g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F14982g1_1	Translation, ribosomal structure and biogenesis
SAKL0F02090g1_1	Lipid transport and metabolism
SAKL0F09636g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F00792g1_1	Inorganic ion transport and metabolism
SAKL0F09064g1_1	Cell motility
SAKL0F15664g1_1	Translation, ribosomal structure and biogenesis
SAKL0F01716g1_1	Energy production and conversion
SAKL0F07898g1_1	Transcription
SAKL0F15444g1_1	Transcription
SAKL0F08008g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F02486g1_1	Signal transduction mechanisms
SAKL0F10538g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F03014g1_1	Translation, ribosomal structure and biogenesis
SAKL0F07282g1_1	Chromatin structure and dynamics
SAKL0F09504g1_1	RNA processing and modification
SAKL0F09526g1_1	Nucleotide transport and metabolism
SAKL0F16236g1_1	RNA processing and modification
SAKL0F04686g1_1	Signal transduction mechanisms
SAKL0F01738g1_1	Nucleotide transport and metabolism
SAKL0F11902g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F16654g1_1	Translation, ribosomal structure and biogenesis
SAKL0F13420g1_1	Energy production and conversion
SAKL0F14146g1_1	RNA processing and modification
SAKL0F09570g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F10120g1_1	Energy production and conversion
SAKL0F11814g1_1	RNA processing and modification
SAKL0F03542g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F00660g1_1	Translation, ribosomal structure and biogenesis
SAKL0F00132g1_1	Amino acid transport and metabolism
SAKL0F07700g1_1	Carbohydrate transport and metabolism
SAKL0F03674g1_1	Energy production and conversion
SAKL0F16346g1_1	Inorganic ion transport and metabolism
SAKL0F14058g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F12826g1_1	Carbohydrate transport and metabolism
SAKL0F00924g1_1	Coenzyme transport and metabolism
SAKL0F13156g1_1	Translation, ribosomal structure and biogenesis
SAKL0F04026g1_1	RNA processing and modification
SAKL0F14498g1_1	Nucleotide transport and metabolism
SAKL0F08844g1_1	RNA processing and modification
SAKL0F15246g1_1	Transcription
SAKL0F05610g1_1	Lipid transport and metabolism
SAKL0F10868g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F08976g1_1	Cell wall/membrane/envelope biogenesis
SAKL0F10252g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F11682g1_1	Translation, ribosomal structure and biogenesis
SAKL0F00462g1_1	Carbohydrate transport and metabolism
SAKL0F11000g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F10032g1_1	Coenzyme transport and metabolism
SAKL0F16148g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F07634g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F07040g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F00902g1_1	Amino acid transport and metabolism
SAKL0F09042g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F12298g1_1	Cytoskeleton
SAKL0F08118g1_1	RNA processing and modification
SAKL0F01826g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F05742g1_1	Inorganic ion transport and metabolism
SAKL0F08316g1_1	Energy production and conversion
SAKL0F08998g1_1	Nucleotide transport and metabolism
SAKL0F07942g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F01474g1_1	Replication, recombination and repair
SAKL0F15114g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F00110g1_1	Inorganic ion transport and metabolism
SAKL0F10164g1_1	Signal transduction mechanisms
SAKL0F06996g1_1	Transcription
SAKL0F04092g1_1	Carbohydrate transport and metabolism
SAKL0F12628g1_1	Translation, ribosomal structure and biogenesis
SAKL0F04070g1_1	Coenzyme transport and metabolism
SAKL0F04862g1_1	Signal transduction mechanisms
SAKL0F12914g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F01166g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F03784g1_1	Inorganic ion transport and metabolism
SAKL0F08250g1_1	Chromatin structure and dynamics
SAKL0F09878g1_1	Inorganic ion transport and metabolism
SAKL0F15686g1_1	Amino acid transport and metabolism
SAKL0F04224g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F14212g1_1	Translation, ribosomal structure and biogenesis
SAKL0F13442g1_1	Carbohydrate transport and metabolism
SAKL0F06270g1_1	Secondary metabolites biosynthesis, transport and catabolism
SAKL0F01958g1_1	RNA processing and modification
SAKL0F07326g1_1	RNA processing and modification
SAKL0F03168g1_1	Cytoskeleton
SAKL0F13068g1_1	Translation, ribosomal structure and biogenesis
SAKL0F11418g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F14652g1_1	Nucleotide transport and metabolism
SAKL0F09834g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F08140g1_1	Chromatin structure and dynamics
SAKL0F08624g1_1	Inorganic ion transport and metabolism
SAKL0F02046g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F10978g1_1	Cell motility
SAKL0F01760g1_1	Cytoskeleton
SAKL0F15158g1_1	Carbohydrate transport and metabolism
SAKL0F06666g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F15818g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F09614g1_1	Translation, ribosomal structure and biogenesis
SAKL0F16170g1_1	Transcription
SAKL0F04884g1_1	Carbohydrate transport and metabolism
SAKL0F03982g1_1	RNA processing and modification
SAKL0F08558g1_1	Translation, ribosomal structure and biogenesis
SAKL0F15378g1_1	Translation, ribosomal structure and biogenesis
SAKL0F08162g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F09482g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F12606g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F06512g1_1	RNA processing and modification
SAKL0F10208g1_1	Signal transduction mechanisms
SAKL0F01518g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F12958g1_1	Signal transduction mechanisms
SAKL0F05984g1_1	Translation, ribosomal structure and biogenesis
SAKL0F01870g1_1	RNA processing and modification
SAKL0F05456g1_1	Carbohydrate transport and metabolism
SAKL0F08536g1_1	Translation, ribosomal structure and biogenesis
SAKL0F13112g1_1	Inorganic ion transport and metabolism
SAKL0F05698g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F08426g1_1	Amino acid transport and metabolism
SAKL0F00616g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F04994g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F00484g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F13508g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F00165pg1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F13244g1_1	Transcription
SAKL0A02420g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A04048g1_1	Coenzyme transport and metabolism
SAKL0A09526g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0A03872g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A05830g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A07018g1_1	Energy production and conversion
SAKL0A05808g1_1	Extracellular structures
SAKL0A06248g1_1	Inorganic ion transport and metabolism
SAKL0A07150g1_1	Cytoskeleton
SAKL0A07392g1_1	RNA processing and modification
SAKL0A05962g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A01364g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0A05742g1_1	Amino acid transport and metabolism
SAKL0A06842g1_1	Transcription
SAKL0A02156g1_1	Nucleotide transport and metabolism
SAKL0A07238g1_1	Signal transduction mechanisms
SAKL0A02046g1_1	Lipid transport and metabolism
SAKL0A02618g1_1	Energy production and conversion
SAKL0A05236g1_1	Carbohydrate transport and metabolism
SAKL0A09834g1_1	Carbohydrate transport and metabolism
SAKL0A08228g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0A05698g1_1	Carbohydrate transport and metabolism
SAKL0A04070g1_1	RNA processing and modification
SAKL0F06226g1_1	Energy production and conversion
SAKL0F05324g1_1	Replication, recombination and repair
SAKL0F02640g1_1	Translation, ribosomal structure and biogenesis
SAKL0F13706g1_1	Translation, ribosomal structure and biogenesis
SAKL0F11594g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F14520g1_1	Secondary metabolites biosynthesis, transport and catabolism
SAKL0F09174g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F05632g1_1	Replication, recombination and repair
SAKL0F10912g1_1	Replication, recombination and repair
SAKL0F08294g1_1	Amino acid transport and metabolism
SAKL0F12012g1_1	Signal transduction mechanisms
SAKL0F13618g1_1	Signal transduction mechanisms
SAKL0F16214g1_1	Signal transduction mechanisms
SAKL0F02310g1_1	Carbohydrate transport and metabolism
SAKL0F08866g1_1	RNA processing and modification
SAKL0F09955g1_1	Translation, ribosomal structure and biogenesis
SAKL0F04664g1_1	Nucleotide transport and metabolism
SAKL0F12870g1_1	Transcription
SAKL0F02024g1_1	Chromatin structure and dynamics
SAKL0F08668g1_1	Coenzyme transport and metabolism
SAKL0F02838g1_1	Transcription
SAKL0F12342g1_1	Transcription
SAKL0F14476g1_1	RNA processing and modification
SAKL0F10626g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F11638g1_1	Amino acid transport and metabolism
SAKL0F03850g1_1	Translation, ribosomal structure and biogenesis
SAKL0F00594g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F15026g1_1	Energy production and conversion
SAKL0F13563g1_1	Transcription
SAKL0F12936g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F06974g1_1	Nucleotide transport and metabolism
SAKL0F04444g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F12452g1_1	Nucleotide transport and metabolism
SAKL0F13266g1_1	Signal transduction mechanisms
SAKL0F04510g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F12210g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F07348g1_1	Translation, ribosomal structure and biogenesis
SAKL0F01628g1_1	RNA processing and modification
SAKL0F09350g1_1	Chromatin structure and dynamics
SAKL0F13178g1_1	Translation, ribosomal structure and biogenesis
SAKL0F04642g1_1	Transcription
SAKL0F05016g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F11330g1_1	Nucleotide transport and metabolism
SAKL0F09262g1_1	Energy production and conversion
SAKL0F13200g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0F04598g1_1	Posttranslational modification, protein turnover, chaperones
SAKL0F16280g1_1	Energy production and conversion
SAKL0F06380g1_1	Cell cycle control, cell division, chromosome partitioning
SAKL0F11088g1_1	RNA processing and modification
SAKL0F13772g1_1	Cytoskeleton
SAKL0F06248g1_1	Lipid transport and metabolism
SAKL0F16720g1_1	Amino acid transport and metabolism
SAKL0F09196g1_1	Signal transduction mechanisms
SAKL0F12254g1_1	Replication, recombination and repair
SAKL0F15290g1_1	Transcription
SAKL0F00308pg1_1	Lipid transport and metabolism
SAKL0F10758g1_1	RNA processing and modification
SAKL0F03234g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0G02860g1_1	Energy production and conversion
SAKL0G06556g1_1	Translation, ribosomal structure and biogenesis
SAKL0G04708g1_1	Translation, ribosomal structure and biogenesis
SAKL0G16786g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0G16984g1_1	RNA processing and modification
SAKL0G01386g1_1	Transcription
SAKL0G00616g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0G04972g1_1	Coenzyme transport and metabolism
SAKL0G03696g1_1	Transcription
SAKL0G11110g1_1	Cytoskeleton
SAKL0G18260g1_1	Intracellular trafficking, secretion, and vesicular transport
SAKL0G16962g1_1	Cytoskeleton
SAKL0G12188g1_1	Carbohydrate transport and metabolism
